2327;374279;872706;36558
2328;439255;749958;81422
2329;768913;821878;33589
2330;584418;173132;62460
2331;696351;503938;46962
2332;16352;895940;36541
2333;535832;438270;27175
2334;340344;251575;33346
2335;597131;994135;48737
2336;710688;178512;13840
2337;966701;716422;24435
2338;649281;796491;52303
2339;267045;964418;33153
2340;631465;205745;91012
2341;883218;115322;3365
2342;632702;723758;18022
2343;991950;64814;68569
2344;727341;155230;12691
2345;857509;134440;16842
2346;492484;935273;28563
2347;755107;41643;45774
2348;614932;444988;82694
2349;821294;66669;16108
2350;245593;289161;7808
2351;395509;393676;95573
2352;968957;860020;41809
2353;924130;731465;94026
2354;588307;245683;27485
2355;558370;140142;29301
2356;546768;21429;11411
2357;129601;676089;55053
2358;331842;952967;25490
2359;833321;600756;59330
2360;144723;597382;3288
2361;683295;792283;72923
2362;300503;658397;3982
2363;354620;351085;6868
2364;755018;631350;35542
2365;421824;819991;98330
2366;689270;724328;8410
2367;220651;655957;28833
2368;819458;628534;2871
2369;843576;931311;36369
2370;443328;728182;60376
2371;544412;131626;96395
2372;622581;193940;46851
2373;359163;123941;43007
2374;698510;407737;87409
2375;770;617165;24650
2376;217610;800991;22818
2377;690632;314423;34250
2378;601990;179534;75502
2379;639818;637950;68875
2380;823622;478532;28209
2381;869824;804792;72172
2382;92657;568283;89070
2383;611622;962733;14144
2384;451638;780876;25210
2385;369590;379002;38502
2386;199886;875231;86183
2387;970940;251422;11633
2388;499086;445903;8216
2389;159585;294613;97531
2390;169036;427658;32090
2391;434623;562951;30691
2392;406630;381332;7331
2393;551517;447177;26858
2394;342;870102;73516
2395;538175;834603;17821
2396;431362;976369;64672
2397;168678;480802;88159
2398;231145;268935;91672
2399;567642;314663;91572
2400;860250;753988;21943
2401;607368;360442;44430
2402;841940;256299;30507
2403;213617;828155;65034
2404;551123;306271;17391
2405;810048;872734;50303
2406;647038;69455;91265
2407;221319;814911;67218
2408;883176;990126;23736
2409;481570;441445;94801
2410;986404;159531;28637
2411;889309;991802;49254
2412;821157;194809;45605
2413;851120;756840;47554
2414;589633;561914;42741
2415;996909;617371;88136
2416;939456;764580;49129
2417;651940;550704;82849
2418;174449;696219;98717
2419;563441;652706;27678
2420;302009;924747;8396
2421;580574;190903;48222
2422;488582;446098;89787
2423;610296;965612;13432
2424;278085;156557;76858
2425;726542;82680;38322
2426;73634;770078;79126
2427;824898;762564;33582
2428;828283;466871;36510
2429;307143;906452;90191
2430;11602;746714;20854
2431;251257;225722;83709
2432;928753;624459;11990
2433;576959;56113;67405
2434;30712;885150;40863
2435;742521;299738;67677
2436;466536;743278;41544
2437;737928;235442;39717
2438;459506;751725;95242
2439;129743;103630;71777
2440;724774;704115;70152
2441;414800;513466;33395
2442;628489;620888;72594
2443;187829;726107;77053
2444;722984;572348;51708
2445;782509;387394;35815
2446;874792;491384;75930
2447;111554;984315;11055
2448;204941;42653;40448
2449;529042;540656;36895
2450;233695;584936;54705
2451;506510;534151;14970
2452;339213;268097;30423
2453;682319;246647;36962
2454;639070;972257;63830
2455;86121;589916;46025
2456;313633;63896;27088
2457;676445;548378;68160
2458;35659;534261;71134
2459;259487;853806;68474
2460;920159;731247;70951
2461;351088;858042;36072
2462;863893;819009;90019
2463;120762;785772;97722
2464;854572;446909;34576
2465;159067;19625;77158
2466;388163;639010;85038
2467;501086;239797;56932
2468;251404;498805;56795
2469;33667;386679;26384
2470;775850;911602;20330
2471;946184;442709;20712
2472;107187;748130;46552
2473;559321;12052;85550
2474;935401;604517;62256
2475;540271;878385;5536
2476;940833;673584;62951
2477;861386;347504;84288
2478;443416;671588;40534
2479;763155;985555;50763
2480;208903;513948;47997
2481;346762;932546;55510
2482;548756;439195;79466
2483;639147;478209;40491
2484;898595;651641;3414
2485;683170;348637;13980
2486;591285;20103;56736
2487;147425;799681;24532
2488;979378;934875;30738
2489;617053;872447;97671
2490;12039;797944;17962
2491;384235;598336;24776
2492;94659;107647;53877
2493;567864;663404;96097
2494;335227;138445;57299
2495;167810;549660;52514
2496;972518;139955;62051
2497;466583;370724;20969
2498;516433;460615;74311
2499;990188;486436;95650
2500;943816;470244;59067
2501;764714;552226;50546
2502;504555;307910;81344
2503;511547;417386;4794
2504;551611;2962;21172
2505;253982;883905;61727
2506;851709;108826;53496
2507;85863;841184;58303
2508;796406;367664;67270
2509;823177;466536;16241
2510;416273;302571;61784
2511;476228;799822;21362
2512;156269;104869;79540
2513;770857;431943;88586
2514;21156;463609;51692
2515;727564;765248;36288
2516;715230;254205;91890
2517;476778;842971;50239
2518;99256;207837;89522
2519;383456;805422;10718
2520;552346;752825;91751
2521;989022;496474;91719
2522;715769;204205;67403
2523;17822;230078;9699
2524;589317;478643;70340
2525;42250;600580;65261
2526;97585;878506;66038
2527;324179;623511;34497
2528;236585;450966;67146
2529;101395;675189;2505
2530;419052;139477;99950
2531;441712;789835;99975
2532;241012;321722;43005
2533;999849;405899;39291
2534;216081;11521;40604
2535;97855;538854;45679
2536;20541;668211;41412
2537;643928;231542;19391
2538;382898;180280;55004
2539;171639;408201;25582
2540;1148;516957;3729
2541;866251;567089;97627
2542;306646;537299;49979
2543;134391;199735;94466
2544;824464;236837;81939
2545;504602;660636;16976
2546;303287;916601;74355
2547;910523;547460;81763
2548;313677;351735;63275
2549;628837;318691;9123
2550;894538;291595;7700
2551;224644;860799;93361
2552;626567;111450;40861
2553;101863;374904;35639
2554;412979;630175;49160
2555;73340;475889;33403
2556;850697;311559;72360
2557;192118;871902;98267
2558;88200;554201;67366
2559;581904;919181;6322
2560;537540;356638;81494
2561;789435;28726;25370
2562;449006;279875;99645
2563;850214;348168;94022
2564;647002;448789;2912
2565;90346;488619;97705
2566;831561;136874;126
2567;715729;8776;80424
2568;126081;208673;46646
2569;269192;423399;54592
2570;954227;974713;12596
2571;806585;56890;24872
2572;275389;841052;31507
2573;611715;740688;91721
2574;804101;701903;30843
2575;289416;79280;14081
2576;705797;8886;16822
2577;201584;27695;96726
2578;701430;181031;23150
2579;371451;729032;28754
2580;780061;23213;93400
2581;304976;893842;14820
2582;942157;173036;25249
2583;886123;262793;70146
2584;949728;154677;13379
2585;351674;753599;3842
2586;833278;711558;41058
2587;256728;612409;47191
2588;292131;171743;66759
2589;482162;268601;77657
2590;780820;211519;25211
2591;980640;459961;72057
2592;869638;488673;45513
2593;975153;448315;22067
2594;409762;326570;64710
2595;174007;989193;47358
2596;772481;9980;19024
2597;687355;272792;15121
2598;416213;126294;73478
2599;956364;339630;74986
2600;17463;949584;6136
2601;241997;413135;13069
2602;233009;897611;15528
2603;641369;145457;89575
2604;708442;565004;87177
2605;14074;117334;41943
2606;234385;295351;68450
2607;148548;403930;69320
2608;813951;396468;44877
2609;559163;570017;18632
2610;42907;436790;93487
2611;664583;700495;72408
2612;944742;651699;79783
2613;595099;626238;75009
2614;481506;322715;33063
2615;668604;28139;40085
2616;298571;947849;6726
2617;978739;625297;15168
2618;266826;875229;26620
2619;698275;81285;37130
2620;31611;60765;51174
2621;19770;65328;75385
2622;791226;698371;47539
2623;699651;886943;1599
2624;232976;296931;85613
2625;868439;387016;30237
2626;574455;631786;39016
2627;663541;116976;81811
2628;24494;775749;38795
2629;783318;91035;88660
2630;521306;953566;5031
2631;842040;407686;72834
2632;275260;861211;34717
2633;655283;572209;565
2634;695463;890893;94179
2635;765907;575527;34450
2636;219515;326007;98860
2637;201022;734073;42950
2638;78729;619603;58317
2639;546518;690853;84993
2640;888203;709974;93261
2641;555805;893897;14319
2642;914712;968140;63985
2643;131302;395037;27987
2644;639075;881438;73281
2645;777826;201679;29931
2646;673702;600147;6866
2647;508327;708424;52431
2648;953089;376531;14020
2649;77057;133014;75696
2650;537658;872989;9249
2651;865145;926464;61770
2652;31235;715236;60703
2653;134884;908631;43294
2654;329600;253046;17440
2655;459859;433466;99016
2656;672358;40837;58484
2657;115732;179720;95184
2658;813759;641591;24827
2659;435717;297205;10192
2660;465111;101378;8161
2661;48876;578055;85783
2662;374411;3152;14591
2663;781695;32273;56256
2664;925125;84742;40872
2665;128567;854137;22470
2666;647451;720639;61104
2667;334399;483214;38044
2668;610401;116198;86977
2669;737544;504841;20441
2670;652500;138902;62450
2671;271379;669887;77961
2672;170334;864066;45856
2673;13217;229362;71306
2674;301308;379206;22590
2675;652207;753261;57472
2676;966950;795280;59946
2677;796053;591828;47365
2678;466915;650607;85035
2679;913829;293200;98200
2680;157223;658171;84172
2681;59770;647141;89590
2682;110046;513177;44748
2683;43577;356477;65719
2684;958586;389554;10356
2685;945819;657694;17548
2686;382736;449581;15
2687;522778;392562;82380
2688;36219;602595;15135
2689;118842;648457;15344
2690;26169;144545;10972
2691;861548;402380;81331
2692;612953;565840;88291
2693;890480;982800;3019
2694;805576;678597;58817
2695;677046;287849;96514
2696;668749;60234;39378
2697;825012;161927;19589
2698;71114;453181;13906
2699;382528;935254;61489
2700;584223;161024;76289
2701;70793;46141;10709
2702;900845;101987;58555
2703;884701;272537;43373
2704;126478;267448;962
2705;590945;504137;89744
2706;381633;298885;96546
2707;280429;851985;75425
2708;423507;968207;59278
2709;900709;914822;44396
2710;248462;981775;63048
2711;529240;3620;80246
2712;805232;814346;18202
2713;976819;848546;64593
2714;747862;707007;53802
2715;352799;118757;46442
2716;406239;387609;60605
2717;569770;302141;92967
2718;978320;408825;56536
2719;464891;511967;3266
2720;659848;930556;2887
2721;293614;710501;37577
2722;634747;691838;53925
2723;39747;492440;62488
2724;855806;602590;43005
2725;49931;315056;62442
2726;681409;560847;43670
2727;831335;613731;16926
2728;739968;291129;26858
2729;924023;985034;38431
2730;689860;559375;74599
2731;490329;799475;34934
2732;801392;329432;59308
2733;672642;469648;46971
2734;385338;631373;1497
2735;461299;879592;82522
2736;60554;879769;35161
2737;727470;608374;63694
2738;658888;646242;45908
2739;396986;331152;64159
2740;116435;222075;70604
2741;465568;950572;97459
2742;571029;726708;10400
2743;449191;523723;69840
2744;410674;586318;77241
2745;117798;191818;6251
2746;730299;937879;34210
2747;954086;125280;85746
2748;988107;893455;54071
2749;868876;769321;14776
2750;953983;943674;15223
2751;15411;383419;85811
2752;161660;830207;91443
2753;710419;956913;3329
2754;103446;186241;9244
2755;55600;985696;68740
2756;815883;221216;23533
2757;173651;545828;50018
2758;913204;103061;58948
2759;703191;440691;25705
2760;398257;730566;61859
2761;70258;61567;3093
2762;915669;53602;61663
2763;338802;752194;9415
2764;17759;846164;62446
2765;569059;743215;36174
2766;297342;153436;24217
2767;39343;906181;459
2768;489151;738511;7357
2769;218382;555332;7880
2770;631100;518875;78716
2771;626352;675903;53139
2772;551865;637747;66335
2773;740726;58915;63443
2774;47523;795937;92137
2775;541677;125927;62798
2776;898732;307352;39774
2777;784670;483461;23533
2778;405782;479168;40557
2779;914428;907728;67603
2780;894711;980550;95392
2781;803261;80845;60448
2782;219420;58775;48766
2783;977261;587682;31773
2784;66590;420648;89747
2785;621076;554818;50019
2786;137724;522416;1958
2787;872683;866452;15758
2788;102294;471307;44283
2789;948009;114327;93726
2790;718702;660894;78687
2791;532471;567751;96634
2792;181845;743434;74144
2793;6940;939692;34495
2794;799427;327227;24236
2795;110648;584534;8222
2796;724566;305580;2773
2797;868986;609646;28276
2798;810456;290215;82257
2799;881002;160079;63795
2800;863384;505539;28766
2801;606719;614911;26101
2802;682565;866181;17466
2803;309644;346157;71348
2804;175899;511795;70282
2805;600936;847567;92981
2806;957149;872696;84304
2807;151638;311371;71092
2808;414714;608683;88384
2809;107956;60306;19384
2810;141958;163755;41956
2811;571280;443299;52275
2812;265994;597016;76324
2813;80839;576281;35007
2814;777501;982249;16612
2815;758758;713682;78273
2816;405661;578563;87780
2817;427579;34241;94283
2818;162531;491785;86800
2819;125167;508153;68831
2820;438648;876054;89116
2821;102681;426208;91131
2822;780038;100316;93995
2823;882061;500674;44740
2824;4608;794430;80249
2825;470816;357216;17184
2826;25400;52043;2301
2827;658701;683563;2453
2828;526806;744245;68233
2829;530865;803883;22675
2830;23621;149448;19592
2831;59623;626038;99339
2832;648641;659371;41082
2833;556566;901966;91233
2834;666149;717640;85933
2835;283727;465141;13445
2836;429481;548500;16114
2837;196972;47889;63318
2838;450724;765267;2808
2839;498203;472924;61525
2840;139488;281887;958
2841;959885;525201;31946
2842;210370;571322;38093
2843;877800;392802;23521
2844;413412;967935;31642
2845;144855;67000;37563
2846;133581;550501;58207
2847;142969;488759;39134
2848;481407;686575;26950
2849;246224;833585;10977
2850;441452;951680;54716
2851;978500;191132;54365
2852;430974;668058;80708
2853;659250;510334;97471
2854;757462;889395;8494
2855;272579;289968;22264
2856;535701;477733;96160
2857;485718;167814;28417
2858;347714;876256;86422
2859;987230;664390;29262
2860;351551;694679;14864
2861;473906;759019;40309
2862;907164;122017;93630
2863;223993;418298;23839
2864;694795;857216;56673
2865;877180;303556;71949
2866;485375;999189;5876
2867;513524;74716;99562
2868;115711;40197;36298
2869;302790;717466;3987
2870;699158;589185;47094
2871;542038;272108;96614
2872;519934;688856;18197
2873;804081;492974;50129
2874;450315;498112;98271
2875;887395;462081;22454
2876;833105;972511;61356
2877;896509;853037;9604
2878;876553;955168;89093
2879;869344;317310;44831
2880;608798;546903;17778
2881;102437;708737;80916
2882;685830;332018;16940
2883;575120;505539;93869
2884;780799;161108;74229
2885;178247;7096;26491
2886;895202;864073;9519
2887;904977;253932;89167
2888;524935;145922;80586
2889;396555;116666;69266
2890;423833;931957;82409
2891;154714;282622;58088
2892;338361;364760;62109
2893;472656;421432;5733
2894;740423;56580;53792
2895;143746;560692;27841
2896;163564;188785;71744
2897;164979;187703;66414
2898;667113;938263;11438
2899;243775;727332;92681
2900;808285;778065;80235
2901;882374;393047;86230
2902;825284;325925;35533
2903;872394;649405;42880
2904;175923;961421;22997
2905;218284;592493;60233
2906;461090;829078;79928
2907;981468;301405;23577
2908;238018;942499;17350
2909;27238;496796;61383
2910;841734;45358;33830
2911;982281;323370;99337
2912;275099;101132;73835
2913;576804;677809;44732
2914;854706;794580;25883
2915;764869;466118;44236
2916;861022;672316;81764
2917;488938;717260;70613
2918;387153;713433;23834
2919;581575;393719;37150
2920;522170;929114;96267
2921;232480;646345;67272
2922;293471;588782;1315
2923;165498;564230;98478
2924;300777;807269;29915
2925;308488;981104;74435
2926;540300;26598;72047
2927;500775;335635;71157
2928;104787;159674;75073
2929;373453;129266;29159
2930;595962;590026;65872
2931;505091;412433;50613
2932;563485;26117;57899
2933;637992;918820;51745
2934;302142;693070;85951
2935;748040;364030;53661
2936;443955;239153;41097
2937;183684;417039;39702
2938;912669;517488;30337
2939;428988;882372;42088
2940;466336;966318;12745
2941;569001;727537;60477
2942;752011;104745;50613
2943;280670;790552;63262
2944;101613;624996;76280
2945;402955;750092;88609
2946;198327;501341;71023
2947;436219;935782;44248
2948;431650;245656;58940
2949;999156;38031;12802
2950;106980;236450;83552
2951;674248;688637;11854
2952;940874;242451;42496
2953;801815;549050;33784
2954;13925;554014;60476
2955;170;299746;80922
2956;164353;438145;41854
2957;650892;731909;46850
2958;748925;111283;10693
2959;134141;335581;82747
2960;164943;512894;19254
2961;608242;75484;80631
2962;534830;27082;98456
2963;798936;879477;36205
2964;35776;553389;97862
2965;995431;525508;91241
2966;550994;17775;70577
2967;155727;130162;51885
2968;397617;706133;13311
2969;653018;140196;59690
2970;881009;750170;18122
2971;278984;471976;49767
2972;318599;641210;9963
2973;501333;165203;55108
2974;919922;724641;9297
2975;248934;591160;99719
2976;321953;691452;69276
2977;933189;628722;74387
2978;859961;757235;44162
2979;583620;690622;15561
2980;873475;464477;82123
2981;182801;858370;96556
2982;906722;345065;24675
2983;788042;365733;14811
2984;583405;769609;72564
2985;110988;434275;35002
2986;783523;361893;74722
2987;106633;414157;58306
2988;73466;706399;48911
2989;258005;845883;39001
2990;521588;388410;96765
2991;84092;343181;88562
2992;116530;617761;85025
2993;343357;568221;98735
2994;725868;76860;14253
2995;941401;593183;5718
2996;780689;204779;17587
2997;188800;422816;93556
2998;278431;37991;50960
2999;147356;738804;60088
3000;627906;457863;46720
3001;986383;39465;58946
3002;886432;232706;87681
3003;211931;776566;14284
3004;592318;403418;82657
3005;958590;54771;83663
3006;225654;394999;97865
3007;277718;1783;80530
3008;316133;781009;59610
3009;40218;894021;54177
3010;681916;561113;54133
3011;483261;85846;17923
3012;993030;239917;37565
3013;19992;853898;4546
3014;558005;634833;44065
3015;689442;456743;47433
3016;459124;412030;55492
3017;982887;986081;21360
3018;144691;211152;17740
3019;408384;798476;40363
3020;253941;657997;54265
3021;33925;877674;10066
3022;873022;654615;54589
3023;176093;350834;45354
3024;857858;234931;55460
3025;272931;207329;75194
3026;747483;179561;74716
3027;334599;459564;98891
3028;502392;955849;37077
3029;246046;273543;57099
3030;634360;978008;4857
3031;726245;822970;17983
3032;297414;789450;87608
3033;181870;107484;75106
3034;152054;29199;340
3035;984228;341061;26932
3036;924890;606351;8785
3037;890234;394824;72343
3038;421106;726620;91454
3039;235780;55291;44881
3040;15994;293629;85977
3041;830973;318807;81019
3042;191795;13738;49476
3043;76151;514236;33867
3044;609464;606057;90396
3045;129819;961180;14052
3046;343644;248658;47622
3047;253501;730266;50140
3048;132577;717749;30691
3049;697947;312066;58937
3050;406608;490348;33181
3051;971047;872465;20268
3052;441513;905384;31552
3053;394157;305877;36450
3054;604121;641751;17153
3055;62143;288808;6479
3056;136344;421123;65356
3057;469448;88909;14437
3058;346380;465254;76545
3059;643112;260125;89599
3060;119400;481391;73265
3061;432160;757149;43036
3062;275056;63394;65804
3063;683787;797064;25359
3064;865005;87014;56262
3065;885989;911637;79302
3066;35865;893730;89616
3067;511456;60440;95454
3068;10190;998915;58190
3069;704488;396519;4585
3070;180600;687809;95350
3071;556350;684401;25463
3072;486609;285173;64288
3073;723080;915746;49052
3074;436951;78903;89691
3075;830716;775196;54211
3076;958798;722219;21531
3077;574295;667924;13858
3078;988907;437811;60388
3079;181344;622159;91389
3080;801122;437156;17283
3081;1690;413306;6653
3082;566329;572531;21126
3083;40590;108824;64422
3084;460192;942014;50976
3085;34093;889124;84077
3086;892461;571270;11088
3087;799699;236797;86572
3088;510385;948124;29429
3089;805031;63489;38516
3090;88379;772093;58987
3091;214066;904242;18843
3092;15141;261557;72198
3093;328020;931441;13191
3094;849712;850302;57013
3095;766224;694837;99045
3096;821497;753898;59840
3097;367772;684003;69822
3098;456931;596038;59402
3099;624121;552206;71264
3100;181389;63693;58814
3101;305806;405246;28583
3102;786785;507134;69526
3103;929522;985126;39468
3104;877040;846653;66821
3105;511547;323886;7024
3106;108153;539466;67961
3107;685445;424447;69869
3108;277852;812633;1766
3109;440803;862627;34062
3110;685180;460638;20094
3111;462065;374586;64272
3112;204646;656932;91825
3113;60772;796948;1483
3114;633703;851906;90477
3115;43055;782380;40666
3116;466923;997221;93246
3117;862021;300289;97211
3118;793467;117837;87877
3119;4960;875153;46783
3120;461352;31391;35881
3121;817400;986385;67539
3122;407427;640411;41688
3123;901083;530953;45429
3124;290513;373045;16932
3125;132139;522094;18163
3126;426308;592556;65349
3127;652496;792966;9240
3128;210893;408642;3386
3129;723488;285531;88261
3130;614150;251996;35450
3131;96239;169502;55474
3132;629372;10386;55827
3133;885122;986871;28508
3134;45277;852483;43382
3135;204997;747570;86051
3136;910474;852961;509
3137;101015;406742;17058
3138;434818;516020;96851
3139;849095;614395;23495
3140;424272;55713;24627
3141;604606;50311;90171
3142;845408;135647;86998
3143;109959;914944;14721
3144;205718;863233;21359
3145;511688;813013;29774
3146;256601;807627;9868
3147;372286;408657;10656
3148;92107;498976;91136
3149;445517;931462;3825
3150;189111;426788;18771
3151;981973;165064;49335
3152;867785;696941;88336
3153;352186;340619;96934
3154;71901;458744;27414
3155;511125;687546;80910
3156;247090;521583;88985
3157;787124;711876;89959
3158;160381;593972;6951
3159;606575;114462;52696
3160;366921;432421;24703
3161;888857;413483;25259
3162;295129;106838;907
3163;137349;616336;68140
3164;58854;809384;72996
3165;282111;573426;69679
3166;359514;122194;25587
3167;649208;705988;3338
3168;21972;298841;43120
3169;599371;2808;84797
3170;125290;946722;59926
3171;564022;379277;10544
3172;705809;514704;71345
3173;149836;546506;97822
3174;663950;783162;92180
3175;835770;135010;27681
3176;879172;295933;44024
3177;622369;489753;41716
3178;214570;448445;47595
3179;956553;602670;69358
3180;651520;927112;11361
3181;345679;56916;77350
3182;413686;728181;43713
3183;361283;319724;57500
3184;346800;725898;10938
3185;588900;492428;6924
3186;676081;644128;9211
3187;421528;707253;58854
3188;517311;376412;48465
3189;519457;136188;94060
3190;921744;485419;65158
3191;642517;188439;76886
3192;574827;300442;1223
3193;687952;280780;54335
3194;560100;142729;82121
3195;590763;408262;10656
3196;86498;481719;5131
3197;421806;946710;20770
3198;907530;337749;7018
3199;185839;870122;44116
3200;431729;558731;69894
3201;515107;85886;66328
3202;473288;114958;63113
3203;714203;517514;49057
3204;12442;587245;99764
3205;441625;637347;98986
3206;944333;622295;10007
3207;201757;89980;64970
3208;981228;811362;94749
3209;186589;969937;94941
3210;809888;20011;73931
3211;86905;667556;57570
3212;732236;444177;83368
3213;955495;772544;93482
3214;939955;322885;48945
3215;633565;934143;16682
3216;364127;949944;61885
3217;874402;307913;68842
3218;759682;89394;2620
3219;986869;45488;22065
3220;707472;293548;38579
3221;297344;564378;67546
3222;859301;256337;42167
3223;479829;386399;41863
3224;561487;711329;15205
3225;727066;691170;88612
3226;512562;770772;61216
3227;741465;395427;3359
3228;922829;218410;37539
3229;540186;27924;72318
3230;881680;387696;7312
3231;498366;807277;18904
3232;444963;466060;76211
3233;790775;617691;5215
3234;747844;770302;63381
3235;970135;969939;92298
3236;996891;446510;45508
3237;107283;220000;20069
3238;9623;630663;86764
3239;154181;736981;35233
3240;666268;956062;24646
3241;561775;299873;22195
3242;296318;2974;33350
3243;432252;395155;98820
3244;22258;560485;85043
3245;663932;851507;30835
3246;589724;964456;44023
3247;65233;27928;19878
3248;839953;81761;43971
3249;966697;3842;88473
3250;971857;293548;72108
3251;262887;117771;98973
3252;688022;373386;63876
3253;180631;251965;7232
3254;661617;803072;26525
3255;392936;139075;6542
3256;884961;702047;49742
3257;263740;897680;37486
3258;708980;187136;43353
3259;933862;652942;57253
3260;939054;364582;1086
3261;607265;457741;95211
3262;296988;629133;65023
3263;438656;877347;20041
3264;229907;799202;45559
3265;944033;679154;51184
3266;12400;409930;41750
3267;484704;933700;94028
3268;468586;113454;91298
3269;831784;72150;99704
3270;650455;992302;52671
3271;37277;547293;84813
3272;975943;104938;29258
3273;53266;784302;1607
3274;381351;640987;91317
3275;336258;158669;57855
3276;528966;194935;47342
3277;659971;605756;35896
3278;492593;537637;37176
3279;237259;480235;72513
3280;474882;668330;96737
3281;879205;825548;21902
3282;77129;498964;58905
3283;994926;109126;45453
3284;629592;222528;20959
3285;731816;885034;45246
3286;61421;141784;309
3287;690044;181856;22269
3288;517135;433892;89203
3289;549371;162173;28004
3290;754084;161926;8104
3291;651367;479538;48993
3292;412435;61898;76194
3293;333178;77644;62041
3294;384902;257752;25205
3295;889883;555836;61958
3296;660314;866102;73028
3297;477852;45618;53544
3298;370079;943069;16576
3299;716402;849323;69123
3300;834019;260147;16414
3301;696101;426822;64671
3302;426202;241521;78601
3303;510034;30317;74228
3304;319866;287611;8922
3305;244520;492388;65439
3306;147232;172708;27880
3307;373683;266866;30592
3308;729297;380974;10755
3309;10793;886218;12773
3310;133872;381081;67635
3311;763528;507225;37823
3312;24665;19753;1886
3313;382684;665774;42209
3314;785534;564579;23345
3315;152603;977087;82482
3316;203786;374662;99245
3317;924747;326817;76839
3318;67867;922697;45552
3319;408342;969546;85571
3320;436299;668142;92035
3321;180447;844802;76960
3322;512428;595802;78768
3323;438190;342057;642
3324;71440;719017;68342
3325;839975;205981;41769
3326;389455;215041;68409
3327;12771;326767;2958
3328;328694;459912;47360
3329;631379;396110;39577
3330;441229;681691;60065
3331;506416;685028;99579
3332;310155;422822;51769
3333;396797;334521;45232
3334;248070;700449;635
3335;811283;664045;65316
3336;811730;397993;41454
3337;749931;401738;59390
3338;790366;825636;73799
3339;723613;142122;12736
3340;593787;474315;21615
3341;665778;47058;65916
3342;66133;176770;72326
3343;293790;564574;2561
3344;359179;211585;47788
3345;22242;895367;39494
3346;696520;252635;41892
3347;789813;473425;47227
3348;643464;627299;12565
3349;975148;805035;96770
3350;466814;421795;68851
3351;401370;847108;18648
3352;791836;544016;44753
3353;615942;667974;13103
3354;938048;279460;9069
3355;357730;2273;10242
3356;288463;744684;80992
3357;47526;914196;52130
3358;810203;8961;61499
3359;95505;458006;26671
3360;784634;8144;18826
3361;426288;42641;95814
3362;793282;173602;71854
3363;381291;36708;73184
3364;306644;454005;71516
3365;557191;677318;44975
3366;85345;181110;66037
3367;893279;938400;97466
3368;29892;323282;20390
3369;993733;652117;94943
3370;960084;804755;63656
3371;481412;73032;26923
3372;262049;994675;9251
3373;367669;779723;22837
3374;125648;98530;90015
3375;419076;85492;60321
3376;79140;455790;61698
3377;696104;157707;76715
3378;900555;216418;21350
3379;972493;179811;57201
3380;800730;74855;5670
3381;749630;482515;22445
3382;454154;162891;11252
3383;829411;624174;3849
3384;813674;107969;54871
3385;622945;793514;99788
3386;230609;928846;68781
3387;184319;280693;42535
3388;767210;154638;44183
3389;149361;396004;52683
3390;430829;413170;71233
3391;420567;801349;76000
3392;64288;564657;49987
3393;486155;786497;18936
3394;862906;768931;49995
3395;102644;429981;32415
3396;564767;623577;32134
3397;206101;851328;94896
3398;487074;34333;51843
3399;682354;174569;71138
3400;71594;318124;97211
3401;849733;923295;59668
3402;367557;511610;76539
3403;395369;150318;99490
3404;491835;236759;58030
3405;888241;843177;88388
3406;780244;145755;97297
3407;542001;864483;3344
3408;650539;576824;93481
3409;356000;57016;49923
3410;590153;318438;93858
3411;202241;972661;99264
3412;494147;727267;82826
3413;250585;916975;13034
3414;617880;331900;99382
3415;284896;250723;57191
3416;945030;901428;79299
3417;59766;414158;7015
3418;306576;967108;43577
3419;794525;287122;34369
3420;392523;440269;83915
3421;9868;570523;19805
3422;337346;747688;1493
3423;659742;121775;51545
3424;210571;302525;3140
3425;680699;197142;35626
3426;354939;644291;59142
3427;933221;270613;64631
3428;943196;129441;47310
3429;569767;931682;8682
3430;611776;697601;41606
3431;19685;23834;73607
3432;28651;189071;86395
3433;443935;399934;36320
3434;185649;513318;98560
3435;866808;367698;48982
3436;386233;984087;15591
3437;861612;808188;39000
3438;549370;285696;95609
3439;75304;471554;1045
3440;689257;829488;18709
3441;684986;10345;40696
3442;339383;213211;114
3443;890198;975473;88971
3444;365796;952858;24572
3445;726406;708745;79153
3446;493535;738403;94840
3447;70641;630266;49784
3448;861740;83099;22204
3449;222262;170564;97351
3450;837862;120381;85047
3451;112243;842668;6454
3452;926338;187607;4218
3453;578408;863141;4148
3454;128563;278195;44010
3455;803474;888107;5563
3456;175236;135604;31484
3457;689109;947266;25258
3458;913620;63566;74020
3459;136701;720903;4741
3460;965594;103771;21103
3461;428002;413092;89746
3462;648363;484754;57727
3463;520862;531749;46273
3464;60616;131184;36361
3465;979222;386445;60722
3466;689379;394252;78417
3467;496897;267952;84177
3468;870372;766388;12563
3469;887079;658349;5019
3470;577146;312108;95278
3471;101639;766309;8624
3472;15921;337524;52969
3473;939743;887794;13590
3474;423671;597651;74110
3475;174234;691290;20248
3476;553967;603280;50417
3477;559811;908182;3052
3478;687731;973999;61653
3479;379966;729405;53535
3480;619181;907976;23503
3481;691369;857297;54062
3482;987507;488958;31619
3483;587498;928121;73872
3484;741488;532302;69940
3485;845145;201998;21244
3486;229868;912352;86197
3487;940759;160736;16015
3488;480026;249053;58764
3489;219446;646351;25487
3490;447057;917633;19704
3491;783985;327367;52841
3492;93257;945250;50603
3493;102605;452232;41765
3494;961749;604904;10303
